,Transaction ID,Price Per Unit,Quantity,Total Spent,Item,Transaction Date,Payment Method,Location
308,TXN_1303984,5.0,4.0,20.0,Salad,2023-07-24,Digital Wallet,In-store
309,TXN_1307239,2.0,1.0,2.0,Coffee,2023-10-26,Digital Wallet,Takeaway
310,TXN_1307428,1.5,4.0,6.0,Tea,2023-10-26,Credit Card,In-store
311,TXN_1309055,2.0,2.0,4.0,Coffee,2023-11-09,Credit Card,Takeaway
312,TXN_1309653,5.0,2.0,10.0,Salad,2023-11-09,Cash,In-store
313,TXN_1310741,4.0,3.0,12.0,Sandwich,2023-07-25,Credit Card,Takeaway
314,TXN_1311237,1.0,4.0,4.0,Cookie,2023-11-11,Credit Card,Takeaway
315,TXN_1311519,4.0,5.0,20.0,Smoothie,2023-01-28,Cash,In-store
316,TXN_1313643,3.0,4.0,12.0,Cake,2023-02-11,Cash,Takeaway
317,TXN_1313701,1.0,2.0,2.0,Cookie,2023-10-03,Digital Wallet,Takeaway
318,TXN_1315214,1.5,2.0,3.0,Tea,2023-11-03,Digital Wallet,In-store
319,TXN_1315847,3.0,1.0,3.0,Cake,2023-06-19,Digital Wallet,In-store
320,TXN_1316036,3.0,2.0,6.0,Juice,2023-10-27,Cash,Takeaway
321,TXN_1317114,1.0,2.0,2.0,Cookie,2023-11-06,Digital Wallet,Takeaway
322,TXN_1318238,4.0,1.0,4.0,Sandwich,2023-09-23,Digital Wallet,Takeaway
323,TXN_1318943,2.0,2.0,4.0,Coffee,2023-06-13,Cash,In-store
324,TXN_1319834,1.0,1.0,1.0,Cookie,2023-03-31,Digital Wallet,Takeaway
325,TXN_1322421,3.0,4.0,12.0,Juice,2023-03-05,Credit Card,Takeaway
326,TXN_1322520,5.0,5.0,25.0,Salad,2023-07-12,Cash,In-store
327,TXN_1323030,5.0,4.0,20.0,Salad,2023-03-30,Cash,In-store
328,TXN_1324760,1.5,4.0,6.0,Tea,2023-01-18,Cash,In-store
329,TXN_1324930,4.0,5.0,20.0,Sandwich,2023-01-11,Credit Card,Takeaway
330,TXN_1324968,1.0,3.0,3.0,Cookie,2023-01-05,Credit Card,In-store
331,TXN_1325631,3.0,4.0,12.0,Cake,2023-02-11,Credit Card,In-store
332,TXN_1326993,1.0,3.0,3.0,Cookie,2023-12-30,Digital Wallet,In-store
333,TXN_1328230,4.0,5.0,20.0,Sandwich,2023-02-03,Cash,In-store
334,TXN_1328953,4.0,3.0,12.0,Smoothie,2023-12-28,Digital Wallet,In-store
335,TXN_1328968,1.5,1.0,1.5,Tea,2023-06-28,Digital Wallet,In-store
336,TXN_1329167,1.5,5.0,7.5,Tea,2023-01-14,Digital Wallet,Takeaway
337,TXN_1330506,1.0,3.0,3.0,Cookie,2023-11-10,Digital Wallet,Takeaway
338,TXN_1332623,1.0,2.0,2.0,Cookie,2023-07-15,Digital Wallet,Takeaway
339,TXN_1333524,3.0,2.0,6.0,Cake,2023-05-05,Credit Card,Takeaway
340,TXN_1333682,4.0,1.0,4.0,Smoothie,2023-01-28,Digital Wallet,In-store
341,TXN_1334406,3.0,1.0,3.0,Juice,2023-09-26,Digital Wallet,In-store
342,TXN_1335256,2.0,5.0,10.0,Coffee,2023-08-04,Digital Wallet,Takeaway
343,TXN_1335337,1.5,3.0,4.5,Tea,2023-09-06,Credit Card,In-store
344,TXN_1336470,1.5,1.0,1.5,Tea,2023-12-22,Cash,In-store
345,TXN_1336727,4.0,2.0,8.0,Smoothie,2023-10-18,Digital Wallet,In-store
346,TXN_1336900,2.0,5.0,10.0,Coffee,2023-01-16,Credit Card,Takeaway
347,TXN_1339158,5.0,4.0,20.0,Salad,2023-01-16,Cash,In-store
348,TXN_1339457,4.0,3.0,12.0,Sandwich,2023-05-23,Digital Wallet,In-store
349,TXN_1340358,4.0,3.0,12.0,Sandwich,2023-06-09,Cash,Takeaway
350,TXN_1340956,2.0,4.0,8.0,Coffee,2023-10-26,Digital Wallet,Takeaway
351,TXN_1342359,3.0,4.0,12.0,Cake,2023-07-14,Cash,Takeaway
352,TXN_1342487,3.0,3.0,9.0,Juice,2023-09-21,Credit Card,In-store
353,TXN_1343750,1.0,2.0,2.0,Cookie,2023-02-15,Digital Wallet,Takeaway
354,TXN_1344947,3.0,3.0,9.0,Cake,2023-02-16,Cash,Takeaway
355,TXN_1345440,5.0,5.0,25.0,Salad,2023-06-20,Cash,In-store
356,TXN_1346517,2.0,1.0,2.0,Coffee,2023-03-20,Digital Wallet,Takeaway
357,TXN_1346936,1.0,5.0,5.0,Cookie,2023-10-10,Digital Wallet,Takeaway
358,TXN_1346953,1.5,3.0,4.5,Tea,2023-09-24,Digital Wallet,In-store
359,TXN_1347965,1.0,5.0,5.0,Cookie,2023-02-19,Digital Wallet,In-store
360,TXN_1348274,3.0,5.0,15.0,Cake,2023-11-14,Cash,Takeaway
361,TXN_1349215,4.0,1.0,4.0,Sandwich,2023-02-06,Digital Wallet,In-store
362,TXN_1349640,3.0,2.0,6.0,Juice,2023-06-17,Credit Card,In-store
363,TXN_1349738,4.0,3.0,12.0,Sandwich,2023-03-26,Cash,In-store
364,TXN_1350239,4.0,5.0,20.0,Smoothie,2023-11-18,Cash,In-store
365,TXN_1351151,4.0,1.0,4.0,Smoothie,2023-10-03,Credit Card,In-store
366,TXN_1353248,4.0,3.0,12.0,Sandwich,2023-09-03,Cash,In-store
367,TXN_1353266,4.0,1.0,4.0,Smoothie,2023-08-30,Digital Wallet,Takeaway
368,TXN_1353479,4.0,4.0,16.0,Smoothie,2023-09-20,Cash,In-store
369,TXN_1354464,3.0,5.0,15.0,Cake,2023-03-18,Digital Wallet,In-store
370,TXN_1355212,2.0,2.0,4.0,Coffee,2023-05-25,Digital Wallet,Takeaway
371,TXN_1356599,1.0,2.0,2.0,Cookie,2023-12-14,Cash,Takeaway
372,TXN_1357780,1.5,4.0,6.0,Tea,2023-10-23,Digital Wallet,In-store
373,TXN_1360379,1.5,1.0,1.5,Tea,2023-08-23,Credit Card,In-store
374,TXN_1360872,2.0,2.0,4.0,Coffee,2023-11-04,Credit Card,In-store
375,TXN_1360998,1.0,2.0,2.0,Cookie,2023-07-30,Cash,Takeaway
376,TXN_1363508,5.0,4.0,20.0,Salad,2023-08-08,Cash,In-store
377,TXN_1364211,5.0,2.0,10.0,Salad,2023-03-08,Cash,In-store
378,TXN_1365285,3.0,5.0,15.0,Juice,2023-06-11,Credit Card,In-store
379,TXN_1367003,5.0,5.0,25.0,Salad,2023-11-10,Cash,In-store
380,TXN_1367723,2.0,3.0,6.0,Coffee,2023-10-25,Cash,In-store
381,TXN_1368769,1.0,3.0,3.0,Cookie,2023-06-02,Credit Card,Takeaway
382,TXN_1370465,1.0,4.0,4.0,Cookie,2023-03-25,Digital Wallet,Takeaway
383,TXN_1371554,4.0,2.0,8.0,Sandwich,2023-05-19,Credit Card,In-store
384,TXN_1371708,1.0,2.0,2.0,Cookie,2023-03-14,Digital Wallet,Takeaway
385,TXN_1372003,1.5,4.0,6.0,Tea,2023-10-13,Digital Wallet,Takeaway
386,TXN_1372492,5.0,4.0,20.0,Salad,2023-03-28,Cash,Takeaway
387,TXN_1372991,2.0,4.0,8.0,Coffee,2023-11-17,Digital Wallet,In-store
388,TXN_1373048,5.0,5.0,25.0,Salad,2023-08-31,Cash,In-store
389,TXN_1374424,4.0,5.0,20.0,Sandwich,2023-04-24,Credit Card,In-store
390,TXN_1375992,2.0,5.0,10.0,Coffee,2023-03-23,Credit Card,In-store
391,TXN_1379209,1.5,5.0,7.5,Tea,2023-02-06,Digital Wallet,In-store
392,TXN_1380601,1.5,4.0,6.0,Tea,2023-03-11,Digital Wallet,In-store
393,TXN_1381818,3.0,4.0,12.0,Juice,2023-03-11,Credit Card,In-store
394,TXN_1386024,3.0,4.0,12.0,Cake,2023-05-21,Credit Card,Takeaway
395,TXN_1387062,4.0,5.0,20.0,Sandwich,2023-08-22,Credit Card,In-store
396,TXN_1387401,1.0,4.0,4.0,Cookie,2023-10-19,Cash,In-store
397,TXN_1388606,3.0,3.0,9.0,Cake,2023-08-31,Digital Wallet,Takeaway
398,TXN_1389258,5.0,1.0,5.0,Salad,2023-12-31,Cash,Takeaway
399,TXN_1390754,3.0,2.0,6.0,Cake,2023-11-08,Cash,Takeaway
400,TXN_1390917,4.0,1.0,4.0,Sandwich,2023-01-16,Credit Card,In-store
401,TXN_1392546,3.0,2.0,6.0,Cake,2023-12-06,Digital Wallet,In-store
402,TXN_1394131,3.0,4.0,12.0,Juice,2023-06-13,Digital Wallet,Takeaway
403,TXN_1395083,3.0,1.0,3.0,Juice,2023-07-08,Cash,In-store
404,TXN_1396019,2.0,4.0,8.0,Coffee,2023-12-03,Cash,In-store
405,TXN_1398511,2.0,5.0,10.0,Coffee,2023-12-19,Digital Wallet,Takeaway
406,TXN_1398769,4.0,1.0,4.0,Smoothie,2023-06-02,Cash,In-store
407,TXN_1399696,3.0,5.0,15.0,Cake,2023-04-08,Cash,In-store
408,TXN_1401771,4.0,2.0,8.0,Sandwich,2023-12-08,Cash,In-store
409,TXN_1402641,1.5,3.0,4.5,Tea,2023-09-12,Credit Card,Takeaway
410,TXN_1405124,4.0,3.0,12.0,Sandwich,2023-08-03,Digital Wallet,Takeaway
411,TXN_1405498,3.0,2.0,6.0,Juice,2023-12-31,Digital Wallet,Takeaway
412,TXN_1408709,4.0,5.0,20.0,Smoothie,2023-04-14,Cash,Takeaway
413,TXN_1409029,4.0,1.0,4.0,Sandwich,2023-04-14,Cash,In-store
414,TXN_1410102,5.0,1.0,5.0,Salad,2023-06-23,Cash,In-store
415,TXN_1411473,2.0,3.0,6.0,Coffee,2023-01-04,Credit Card,In-store
416,TXN_1411744,4.0,4.0,16.0,Smoothie,2023-09-17,Credit Card,Takeaway
417,TXN_1412415,3.0,3.0,9.0,Juice,2023-02-24,Cash,In-store
418,TXN_1413304,5.0,5.0,25.0,Salad,2023-03-17,Cash,Takeaway
419,TXN_1413310,4.0,3.0,12.0,Smoothie,2023-04-06,Digital Wallet,Takeaway
420,TXN_1413335,5.0,1.0,5.0,Salad,2023-05-17,Digital Wallet,Takeaway
421,TXN_1414039,3.0,4.0,12.0,Juice,2023-02-13,Digital Wallet,In-store
422,TXN_1417291,3.0,4.0,12.0,Juice,2023-05-11,Digital Wallet,In-store
423,TXN_1417400,1.0,2.0,2.0,Cookie,2023-03-20,Cash,In-store
424,TXN_1417724,4.0,2.0,8.0,Sandwich,2023-06-07,Digital Wallet,In-store
425,TXN_1417871,5.0,3.0,15.0,Salad,2023-03-12,Cash,Takeaway
426,TXN_1418829,4.0,1.0,4.0,Smoothie,2023-09-19,Digital Wallet,Takeaway
427,TXN_1419188,3.0,5.0,15.0,Cake,2023-11-26,Credit Card,Takeaway
428,TXN_1419669,3.0,5.0,15.0,Cake,2023-03-07,Cash,Takeaway
429,TXN_1419790,4.0,3.0,12.0,Sandwich,2023-01-06,Credit Card,In-store
430,TXN_1422305,4.0,4.0,16.0,Sandwich,2023-03-09,Credit Card,In-store
431,TXN_1423173,4.0,5.0,20.0,Smoothie,2023-10-02,Credit Card,In-store
432,TXN_1424056,4.0,1.0,4.0,Smoothie,2023-07-31,Cash,In-store
433,TXN_1425215,3.0,1.0,3.0,Juice,2023-03-13,Cash,Takeaway
434,TXN_1425591,4.0,1.0,4.0,Smoothie,2023-09-10,Cash,In-store
435,TXN_1427485,2.0,3.0,6.0,Coffee,2023-07-19,Credit Card,Takeaway
436,TXN_1427963,2.0,1.0,2.0,Coffee,2023-10-14,Cash,Takeaway
437,TXN_1429325,4.0,2.0,8.0,Smoothie,2023-04-20,Cash,In-store
438,TXN_1429858,1.0,4.0,4.0,Cookie,2023-03-15,Credit Card,Takeaway
439,TXN_1430778,1.5,1.0,1.5,Tea,2023-05-26,Credit Card,Takeaway
440,TXN_1432682,1.5,1.0,1.5,Tea,2023-07-11,Digital Wallet,In-store
441,TXN_1434598,4.0,5.0,20.0,Sandwich,2023-11-18,Cash,Takeaway
442,TXN_1434857,3.0,5.0,15.0,Cake,2023-01-13,Cash,In-store
443,TXN_1435035,4.0,1.0,4.0,Smoothie,2023-12-31,Digital Wallet,In-store
444,TXN_1435086,3.0,5.0,15.0,Cake,2023-02-09,Cash,Takeaway
445,TXN_1435192,3.0,2.0,6.0,Cake,2023-06-18,Cash,Takeaway
446,TXN_1436343,1.0,1.0,1.0,Cookie,2023-11-26,Credit Card,In-store
447,TXN_1436851,4.0,5.0,20.0,Sandwich,2023-07-28,Cash,Takeaway
448,TXN_1437083,4.0,2.0,8.0,Smoothie,2023-03-15,Credit Card,In-store
449,TXN_1437275,2.0,3.0,6.0,Coffee,2023-07-22,Credit Card,Takeaway
450,TXN_1438257,5.0,4.0,20.0,Salad,2023-06-13,Credit Card,Takeaway
451,TXN_1439390,3.0,4.0,12.0,Juice,2023-02-14,Digital Wallet,In-store
452,TXN_1442096,1.0,3.0,3.0,Cookie,2023-06-27,Credit Card,In-store
453,TXN_1442771,3.0,1.0,3.0,Juice,2023-04-25,Digital Wallet,In-store
454,TXN_1442791,1.5,1.0,1.5,Tea,2023-03-23,Digital Wallet,In-store
455,TXN_1443201,1.0,5.0,5.0,Cookie,2023-10-03,Credit Card,In-store
456,TXN_1443912,3.0,2.0,6.0,Juice,2023-06-08,Digital Wallet,In-store
457,TXN_1443928,3.0,4.0,12.0,Cake,2023-12-03,Cash,Takeaway
458,TXN_1444479,3.0,1.0,3.0,Juice,2023-12-10,Credit Card,In-store
459,TXN_1444932,4.0,1.0,4.0,Smoothie,2023-05-24,Cash,In-store
460,TXN_1445532,2.0,3.0,6.0,Coffee,2023-03-03,Cash,Takeaway
461,TXN_1446862,3.0,3.0,9.0,Cake,2023-09-26,Cash,Takeaway
462,TXN_1448501,3.0,4.0,12.0,Cake,2023-09-10,Credit Card,Takeaway
463,TXN_1449065,5.0,2.0,10.0,Salad,2023-10-03,Cash,In-store
464,TXN_1449866,5.0,4.0,20.0,Salad,2023-09-21,Cash,In-store
465,TXN_1450705,1.0,5.0,5.0,Cookie,2023-10-07,Digital Wallet,Takeaway
466,TXN_1452253,4.0,2.0,8.0,Sandwich,2023-05-12,Credit Card,In-store
467,TXN_1452931,1.5,1.0,1.5,Tea,2023-07-08,Digital Wallet,In-store
468,TXN_1453579,4.0,5.0,20.0,Sandwich,2023-01-21,Credit Card,In-store
469,TXN_1454024,1.0,5.0,5.0,Cookie,2023-01-21,Digital Wallet,Takeaway
470,TXN_1454467,3.0,3.0,9.0,Juice,2023-03-15,Cash,In-store
471,TXN_1454730,2.0,5.0,10.0,Coffee,2023-07-21,Digital Wallet,Takeaway
472,TXN_1454866,4.0,1.0,4.0,Sandwich,2023-12-13,Digital Wallet,Takeaway
473,TXN_1456374,1.0,5.0,5.0,Cookie,2023-02-15,Cash,Takeaway
474,TXN_1458905,4.0,1.0,4.0,Sandwich,2023-02-19,Digital Wallet,Takeaway
475,TXN_1459078,1.0,5.0,5.0,Cookie,2023-11-10,Digital Wallet,In-store
476,TXN_1460963,2.0,3.0,6.0,Coffee,2023-02-10,Cash,In-store
477,TXN_1461221,5.0,2.0,10.0,Salad,2023-04-30,Cash,In-store
478,TXN_1461246,4.0,1.0,4.0,Smoothie,2023-06-01,Digital Wallet,In-store
479,TXN_1461895,3.0,5.0,15.0,Juice,2023-06-17,Digital Wallet,In-store
480,TXN_1463795,2.0,5.0,10.0,Coffee,2023-08-04,Credit Card,Takeaway
481,TXN_1464150,2.0,5.0,10.0,Coffee,2023-02-14,Cash,Takeaway
482,TXN_1464694,4.0,1.0,4.0,Sandwich,2023-07-23,Credit Card,In-store
483,TXN_1465364,1.5,4.0,6.0,Tea,2023-07-23,Digital Wallet,In-store
484,TXN_1465584,4.0,1.0,4.0,Sandwich,2023-04-29,Credit Card,In-store
485,TXN_1466002,3.0,3.0,9.0,Juice,2023-11-23,Digital Wallet,In-store
486,TXN_1467367,4.0,3.0,12.0,Sandwich,2023-02-18,Credit Card,In-store
487,TXN_1467546,1.0,3.0,3.0,Cookie,2023-07-20,Digital Wallet,Takeaway
488,TXN_1469462,3.0,1.0,3.0,Cake,2023-09-05,Credit Card,Takeaway
489,TXN_1472433,2.0,1.0,2.0,Coffee,2023-04-05,Digital Wallet,Takeaway
490,TXN_1473693,4.0,4.0,16.0,Smoothie,2023-05-14,Digital Wallet,Takeaway
491,TXN_1474329,4.0,2.0,8.0,Smoothie,2023-03-02,Digital Wallet,Takeaway
492,TXN_1475403,1.0,1.0,1.0,Cookie,2023-03-02,Cash,In-store
493,TXN_1475459,1.5,4.0,6.0,Tea,2023-11-09,Digital Wallet,Takeaway
494,TXN_1476066,4.0,2.0,8.0,Smoothie,2023-10-19,Digital Wallet,Takeaway
495,TXN_1476711,1.5,2.0,3.0,Tea,2023-01-26,Digital Wallet,In-store
496,TXN_1476775,5.0,3.0,15.0,Salad,2023-11-01,Credit Card,In-store
497,TXN_1477525,5.0,3.0,15.0,Salad,2023-11-06,Cash,Takeaway
498,TXN_1478016,1.0,4.0,4.0,Cookie,2023-08-04,Digital Wallet,In-store
499,TXN_1480967,1.5,2.0,3.0,Tea,2023-08-04,Cash,Takeaway
500,TXN_1481116,1.5,2.0,3.0,Tea,2023-02-26,Digital Wallet,In-store
501,TXN_1481470,3.0,3.0,9.0,Juice,2023-02-26,Digital Wallet,Takeaway
502,TXN_1482123,2.0,1.0,2.0,Coffee,2023-06-17,Cash,In-store
503,TXN_1485417,1.0,3.0,3.0,Cookie,2023-06-17,Cash,In-store
504,TXN_1485725,5.0,5.0,25.0,Salad,2023-12-10,Cash,In-store
505,TXN_1486119,1.0,4.0,4.0,Cookie,2023-08-24,Digital Wallet,Takeaway
506,TXN_1486576,4.0,4.0,16.0,Sandwich,2023-09-10,Credit Card,Takeaway
507,TXN_1487762,1.5,3.0,4.5,Tea,2023-02-07,Digital Wallet,In-store
508,TXN_1488127,1.5,5.0,7.5,Tea,2023-12-12,Digital Wallet,Takeaway
509,TXN_1488458,2.0,4.0,8.0,Coffee,2023-08-21,Digital Wallet,Takeaway
510,TXN_1488481,2.0,4.0,8.0,Coffee,2023-07-28,Credit Card,Takeaway
511,TXN_1489194,2.0,3.0,6.0,Coffee,2023-07-18,Digital Wallet,Takeaway
512,TXN_1489200,3.0,1.0,3.0,Juice,2023-03-27,Digital Wallet,In-store
513,TXN_1489218,5.0,2.0,10.0,Salad,2023-09-13,Digital Wallet,In-store
514,TXN_1489746,1.0,3.0,3.0,Cookie,2023-12-18,Digital Wallet,In-store
515,TXN_1491299,3.0,2.0,6.0,Juice,2023-02-27,Credit Card,In-store
516,TXN_1491578,1.0,2.0,2.0,Cookie,2023-02-23,Digital Wallet,Takeaway
517,TXN_1491670,3.0,5.0,15.0,Juice,2023-06-28,Credit Card,Takeaway
518,TXN_1492585,4.0,3.0,12.0,Sandwich,2023-01-17,Cash,Takeaway
519,TXN_1493452,4.0,3.0,12.0,Sandwich,2023-11-08,Credit Card,In-store
520,TXN_1494502,5.0,5.0,25.0,Salad,2023-11-08,Digital Wallet,In-store
521,TXN_1494608,1.5,3.0,4.5,Tea,2023-05-07,Credit Card,In-store
522,TXN_1495371,4.0,2.0,8.0,Sandwich,2023-07-21,Credit Card,Takeaway
523,TXN_1496038,3.0,4.0,12.0,Juice,2023-12-22,Digital Wallet,In-store
524,TXN_1496962,4.0,5.0,20.0,Smoothie,2023-12-17,Digital Wallet,In-store
525,TXN_1498343,5.0,2.0,10.0,Salad,2023-03-31,Credit Card,Takeaway
526,TXN_1499208,4.0,1.0,4.0,Sandwich,2023-11-01,Cash,Takeaway
527,TXN_1499346,3.0,5.0,15.0,Cake,2023-12-09,Cash,Takeaway
528,TXN_1503602,1.5,5.0,7.5,Tea,2023-12-16,Digital Wallet,In-store
529,TXN_1503903,1.5,1.0,1.5,Tea,2023-03-20,Cash,Takeaway
530,TXN_1504466,2.0,1.0,2.0,Coffee,2023-11-07,Cash,Takeaway
531,TXN_1505837,4.0,3.0,12.0,Sandwich,2023-12-15,Credit Card,In-store
532,TXN_1505875,4.0,4.0,16.0,Smoothie,2023-05-17,Cash,Takeaway
533,TXN_1505947,1.0,3.0,3.0,Cookie,2023-11-21,Cash,Takeaway
534,TXN_1509627,3.0,4.0,12.0,Juice,2023-03-23,Digital Wallet,In-store
535,TXN_1510315,2.0,3.0,6.0,Coffee,2023-02-28,Cash,Takeaway
536,TXN_1510406,5.0,3.0,15.0,Salad,2023-01-12,Cash,In-store
537,TXN_1510673,3.0,3.0,9.0,Juice,2023-02-26,Digital Wallet,In-store
538,TXN_1512118,5.0,4.0,20.0,Salad,2023-03-01,Cash,In-store
539,TXN_1512159,3.0,2.0,6.0,Cake,2023-11-25,Credit Card,In-store
540,TXN_1512184,2.0,3.0,6.0,Coffee,2023-01-28,Digital Wallet,Takeaway
541,TXN_1512185,2.0,4.0,8.0,Coffee,2023-06-16,Cash,Takeaway
542,TXN_1514364,2.0,5.0,10.0,Coffee,2023-01-21,Digital Wallet,In-store
543,TXN_1515059,3.0,4.0,12.0,Juice,2023-10-25,Digital Wallet,In-store
544,TXN_1516182,1.0,1.0,1.0,Cookie,2023-06-18,Digital Wallet,Takeaway
545,TXN_1516961,4.0,3.0,12.0,Sandwich,2023-11-01,Credit Card,Takeaway
546,TXN_1518379,3.0,4.0,12.0,Juice,2023-08-12,Digital Wallet,In-store
547,TXN_1521486,5.0,4.0,20.0,Salad,2023-01-28,Cash,In-store
548,TXN_1521861,3.0,5.0,15.0,Juice,2023-04-02,Cash,In-store
549,TXN_1522122,1.0,5.0,5.0,Cookie,2023-02-14,Credit Card,In-store
550,TXN_1522140,1.0,4.0,4.0,Cookie,2023-05-28,Cash,Takeaway
551,TXN_1522176,4.0,1.0,4.0,Smoothie,2023-04-29,Digital Wallet,Takeaway
552,TXN_1522430,4.0,3.0,12.0,Smoothie,2023-12-06,Credit Card,In-store
553,TXN_1523567,5.0,3.0,15.0,Salad,2023-11-22,Digital Wallet,Takeaway
554,TXN_1523626,3.0,4.0,12.0,Cake,2023-07-21,Cash,Takeaway
555,TXN_1524602,2.0,3.0,6.0,Coffee,2023-05-11,Cash,Takeaway
556,TXN_1524626,4.0,2.0,8.0,Smoothie,2023-12-29,Digital Wallet,In-store
557,TXN_1525046,4.0,2.0,8.0,Smoothie,2023-12-02,Cash,In-store
558,TXN_1525583,4.0,3.0,12.0,Sandwich,2023-05-20,Cash,Takeaway
559,TXN_1526864,4.0,3.0,12.0,Smoothie,2023-01-27,Digital Wallet,In-store
560,TXN_1526920,4.0,5.0,20.0,Sandwich,2023-01-27,Digital Wallet,Takeaway
561,TXN_1528454,2.0,2.0,4.0,Coffee,2023-03-22,Digital Wallet,In-store
562,TXN_1529845,3.0,3.0,9.0,Juice,2023-01-25,Credit Card,In-store
563,TXN_1529904,2.0,1.0,2.0,Coffee,2023-01-25,Credit Card,In-store
564,TXN_1529961,4.0,4.0,16.0,Smoothie,2023-09-29,Credit Card,In-store
565,TXN_1530892,3.0,2.0,6.0,Juice,2023-09-09,Digital Wallet,In-store
566,TXN_1532390,1.5,5.0,7.5,Tea,2023-04-08,Digital Wallet,In-store
567,TXN_1533652,1.5,3.0,4.5,Tea,2023-08-17,Cash,In-store
568,TXN_1533790,3.0,4.0,12.0,Cake,2023-07-21,Digital Wallet,Takeaway
569,TXN_1534223,3.0,3.0,9.0,Cake,2023-01-30,Credit Card,Takeaway
570,TXN_1534763,1.0,2.0,2.0,Cookie,2023-09-17,Cash,Takeaway
571,TXN_1535311,3.0,3.0,9.0,Juice,2023-03-16,Cash,In-store
572,TXN_1538510,2.0,5.0,10.0,Coffee,2023-05-22,Digital Wallet,Takeaway
573,TXN_1538515,3.0,4.0,12.0,Juice,2023-06-11,Cash,In-store
574,TXN_1540181,1.5,3.0,4.5,Tea,2023-08-17,Digital Wallet,Takeaway
575,TXN_1542042,3.0,4.0,12.0,Cake,2023-07-26,Credit Card,Takeaway
576,TXN_1544070,2.0,5.0,10.0,Coffee,2023-09-05,Digital Wallet,Takeaway
577,TXN_1546695,2.0,5.0,10.0,Coffee,2023-03-06,Digital Wallet,Takeaway
578,TXN_1547245,4.0,3.0,9.0,Sandwich,2023-09-11,Credit Card,Takeaway
579,TXN_1547555,4.0,3.0,12.0,Smoothie,2023-09-11,Digital Wallet,Takeaway
580,TXN_1547704,2.0,5.0,10.0,Coffee,2023-02-14,Cash,In-store
581,TXN_1547717,4.0,5.0,20.0,Sandwich,2023-12-15,Credit Card,In-store
582,TXN_1548245,4.0,4.0,16.0,Sandwich,2023-03-15,Credit Card,In-store
583,TXN_1554195,4.0,2.0,8.0,Smoothie,2023-10-22,Digital Wallet,In-store
584,TXN_1555314,4.0,1.0,4.0,Sandwich,2023-02-25,Credit Card,Takeaway
585,TXN_1556046,4.0,4.0,16.0,Sandwich,2023-04-09,Credit Card,Takeaway
586,TXN_1556480,1.5,5.0,7.5,Tea,2023-02-06,Digital Wallet,In-store
587,TXN_1556609,4.0,1.0,4.0,Sandwich,2023-07-21,Digital Wallet,In-store
588,TXN_1556652,3.0,5.0,15.0,Cake,2023-04-06,Digital Wallet,Takeaway
589,TXN_1556708,4.0,1.0,4.0,Smoothie,2023-06-11,Digital Wallet,Takeaway
590,TXN_1559313,4.0,2.0,8.0,Smoothie,2023-12-02,Credit Card,In-store
591,TXN_1559512,3.0,5.0,15.0,Juice,2023-11-28,Credit Card,In-store
592,TXN_1559521,2.0,5.0,10.0,Coffee,2023-07-05,Digital Wallet,In-store
593,TXN_1560873,1.0,2.0,2.0,Cookie,2023-07-19,Digital Wallet,Takeaway
594,TXN_1561430,1.5,2.0,3.0,Tea,2023-10-13,Digital Wallet,Takeaway
595,TXN_1564506,4.0,5.0,20.0,Smoothie,2023-02-01,Digital Wallet,In-store
596,TXN_1564754,5.0,3.0,15.0,Salad,2023-03-14,Digital Wallet,In-store
597,TXN_1565027,1.5,3.0,4.5,Tea,2023-03-16,Digital Wallet,In-store
598,TXN_1566564,1.0,3.0,3.0,Cookie,2023-09-08,Credit Card,Takeaway
599,TXN_1568657,2.0,2.0,4.0,Coffee,2023-09-08,Cash,Takeaway
600,TXN_1569248,1.5,1.0,1.5,Tea,2023-11-14,Credit Card,In-store
601,TXN_1569729,4.0,5.0,20.0,Smoothie,2023-07-16,Cash,Takeaway
602,TXN_1570573,4.0,3.0,12.0,Sandwich,2023-04-09,Digital Wallet,Takeaway
603,TXN_1570632,4.0,5.0,20.0,Sandwich,2023-02-28,Digital Wallet,In-store
604,TXN_1571824,1.0,4.0,4.0,Cookie,2023-10-16,Cash,Takeaway
605,TXN_1571874,3.0,1.0,3.0,Cake,2023-07-10,Digital Wallet,Takeaway
606,TXN_1572930,2.0,3.0,6.0,Coffee,2023-07-17,Digital Wallet,In-store
607,TXN_1574190,4.0,3.0,12.0,Smoothie,2023-12-17,Digital Wallet,In-store
608,TXN_1575608,4.0,5.0,20.0,Sandwich,2023-01-05,Credit Card,Takeaway
609,TXN_1576076,2.0,3.0,6.0,Coffee,2023-10-07,Cash,Takeaway
610,TXN_1576355,2.0,4.0,8.0,Coffee,2023-10-20,Digital Wallet,Takeaway
611,TXN_1577802,3.0,2.0,6.0,Juice,2023-11-29,Credit Card,In-store
612,TXN_1578981,3.0,1.0,3.0,Cake,2023-05-15,Cash,In-store
613,TXN_1579182,3.0,5.0,15.0,Juice,2023-02-20,Cash,In-store
614,TXN_1580822,3.0,5.0,15.0,Juice,2023-02-20,Credit Card,In-store
615,TXN_1581562,2.0,2.0,4.0,Coffee,2023-01-01,Cash,In-store
616,TXN_1581997,5.0,4.0,20.0,Salad,2023-08-26,Digital Wallet,In-store
617,TXN_1582958,2.0,2.0,4.0,Coffee,2023-12-08,Cash,Takeaway
